index, number,insert_comparisons,search_comparisons
4344,5480,12,23
4345,4162,13,25
4346,7831,13,25
4347,8092,12,21
4348,7122,12,21
4349,7375,12,25
4350,7855,13,27
4351,6521,13,25
4352,5113,13,17
4353,9983,13,27
4354,7650,12,17
4355,7111,13,23
4356,8764,13,21
4357,4417,14,27
4358,7524,12,21
4359,9752,13,27
4360,2338,12,25
4361,3094,12,23
4362,560,13,21
4363,6286,12,23
4364,9142,13,19
4365,3209,12,21
4366,7258,13,25
4367,1338,10,17
4368,2498,12,21
4369,1725,12,23
4370,2500,12,25
4371,1014,11,23
4372,2239,13,23
4373,7255,12,25
4374,5092,12,25
4375,9665,13,19
4376,4476,13,21
4377,5884,10,21
4378,6694,13,27
4379,1257,13,23
4380,2221,13,27
4381,6379,12,21
4382,7358,11,21
4383,1261,13,27
4384,9350,13,23
4385,3710,13,25
4386,3073,13,25
4387,2019,14,25
4388,5832,11,19
4389,5693,13,27
4390,8229,13,23
4391,456,11,23
4392,4218,13,27
4393,451,11,19
4394,3494,11,23
4395,470,12,23
4396,3804,12,25
4397,7973,13,23
4398,7834,12,21
4399,3339,12,19
4400,9049,13,25
4401,5153,13,27
4402,7207,12,19
4403,4616,13,27
4404,1451,11,19
4405,3587,12,23
4406,7235,12,21
4407,6230,12,25
4408,4851,14,27
4409,1214,13,23
4410,9805,13,23
4411,4768,14,25
4412,2728,13,15
4413,6601,12,21
4414,7498,11,17
4415,3373,12,21
4416,9791,14,27
4417,5735,14,25
4418,2418,11,19
4419,3180,12,25
4420,1789,13,23
4421,3516,12,25
4422,7324,12,25
4423,1894,12,23
4424,2794,13,25
4425,7644,11,23
4426,8855,12,25
4427,7550,11,19
4428,9702,12,25
4429,9718,13,25
4430,3083,11,23
4431,12,12,23
4432,9536,11,23
4433,1394,11,23
4434,1919,12,21
4435,9466,13,25
4436,2500,13,23
4437,2567,11,23
4438,9100,13,27
4439,6174,12,25
4440,5316,12,25
4441,4976,13,21
4442,2578,11,23
4443,9946,13,15
4444,5019,13,27
4445,3264,12,23
4446,1418,12,23
4447,3312,11,23
4448,8174,13,23
4449,5651,13,23
4450,7867,12,23
4451,5002,12,25
4452,8212,13,25
4453,1974,12,25
4454,3505,12,21
4455,7865,13,23
4456,5479,12,25
4457,6154,12,25
4458,3787,12,21
4459,2140,14,27
4460,7339,12,23
4461,5749,14,27
4462,2676,12,25
4463,1604,12,23
4464,783,11,23
4465,7546,11,23
4466,8004,12,23
4467,9653,13,23
4468,242,10,21
4469,1210,14,25
4470,9527,12,23
4471,7776,12,21
4472,3688,13,27
4473,8075,13,25
4474,4959,13,27
4475,239,11,15
4476,4797,14,27
4477,6824,13,27
4478,9782,13,27
4479,8351,12,23
4480,2569,11,23
4481,3593,12,21
4482,7206,13,25
4483,6789,14,27
4484,8772,14,25
4485,9316,12,25
4486,4684,15,27
4487,1131,12,25
4488,4331,12,25
4489,3540,13,25
4490,2106,13,27
4491,362,11,17
4492,6548,11,23
4493,4137,14,25
4494,2732,12,25
4495,7948,12,23
4496,415,12,21
4497,4016,13,23
4498,6894,13,19
4499,770,11,21
4500,8862,12,21
4501,8997,13,17
4502,5500,13,27
4503,1667,12,21
4504,3494,13,23
4505,4726,13,27
4506,794,12,25
4507,7206,13,23
4508,7718,11,21
4509,1897,11,21
4510,6933,13,27
4511,8114,13,23
4512,6760,12,25
4513,241,11,23
4514,8282,12,25
4515,7652,11,23
4516,2630,13,25
4517,3485,11,21
4518,5221,12,23
4519,8498,12,25
4520,510,12,15
4521,674,12,23
4522,2156,13,23
4523,5374,13,27
4524,9881,12,19
4525,6042,12,25
4526,3053,12,25
4527,1228,13,21
4528,7304,12,23
4529,7292,12,15
4530,5621,12,25
4531,2679,13,23
4532,5264,13,25
4533,2334,13,23
4534,1523,11,17
4535,9136,13,21
4536,4600,13,23
4537,9689,13,25
4538,1229,14,27
4539,4537,12,19
4540,8768,13,25
4541,28,11,23
4542,3665,14,27
4543,2881,12,25
4544,8100,12,21
4545,2356,12,25
4546,78,11,23
4547,2673,12,25
4548,9969,13,25
4549,9354,13,25
4550,1460,12,25
4551,4663,14,29
4552,888,11,19
4553,6204,13,25
4554,2345,13,25
4555,8000,13,21
4556,9217,12,21
4557,625,12,23
4558,3726,12,25
4559,4284,12,23
4560,6657,13,27
4561,1639,12,23
4562,4050,13,27
4563,2908,12,25
4564,2911,11,15
4565,7328,13,23
4566,245,11,21
4567,8287,12,25
4568,9811,13,25
4569,1037,14,27
4570,239,12,15
4571,8494,13,21
4572,1184,12,19
4573,6920,14,27
4574,5521,14,25
4575,5284,11,21
4576,2420,12,21
4577,4472,14,23
4578,6108,11,21
4579,5666,12,23
4580,1998,13,25
4581,8721,12,25
4582,3426,12,17
4583,9442,13,25
4584,1439,11,21
4585,2091,12,25
4586,7754,11,19
4587,6106,12,25
4588,9156,13,27
4589,1205,13,27
4590,215,12,21
4591,2307,13,23
4592,8323,11,21
4593,4632,14,27
4594,411,11,23
4595,1563,12,25
4596,6291,13,25
4597,1472,12,21
4598,4600,13,23
4599,648,12,25
4600,3809,12,25
4601,7385,12,17
4602,4631,14,21
4603,8542,13,23
4604,6465,13,23
4605,742,12,23
4606,8957,12,23
4607,3074,13,23
4608,4658,15,29
4609,4440,13,27
4610,8251,12,23
4611,1952,13,21
4612,6484,13,27
4613,316,11,23
4614,5893,11,23
4615,538,13,23
4616,2782,12,19
4617,9142,14,19
4618,2453,13,25
4619,6290,13,27
4620,859,13,25
4621,2494,12,25
4622,2736,13,19
4623,75,12,25
4624,5093,13,25
4625,4392,12,25
4626,233,11,19
4627,4714,14,27
4628,5382,14,25
4629,9192,12,25
4630,5669,12,25
4631,4562,13,25
4632,8682,13,27
4633,661,12,21
4634,2351,13,25
4635,5649,12,25
4636,9897,12,23
4637,1053,13,27
4638,5181,13,23
4639,3589,13,25
4640,4387,13,27
4641,8953,12,23
4642,1219,12,25
4643,8355,13,23
4644,1148,12,23
4645,9795,12,25
4646,1782,12,17
4647,2473,12,23
4648,1243,11,21
4649,3173,13,25
4650,4419,13,17
4651,3890,13,21
4652,6510,13,25
4653,4436,13,27
4654,7953,12,25
4655,8554,13,23
4656,8864,12,23
4657,7885,12,25
4658,1877,11,19
4659,4403,12,25
4660,6718,12,21
4661,143,12,25
4662,9285,13,25
4663,9031,13,23
4664,1158,12,25
4665,6105,13,23
4666,334,11,17
4667,2286,12,25
4668,560,13,21
4669,5413,14,27
4670,9081,13,27
4671,355,12,25
4672,1361,12,21
4673,4181,13,27
4674,5324,13,27
4675,7666,11,23
4676,3038,12,25
4677,9741,13,23
4678,7070,12,21
4679,3189,12,23
4680,9487,13,27
4681,545,12,25
4682,1693,10,21
4683,2976,12,23
4684,3780,13,19
4685,1136,13,15
4686,4515,14,25
4687,9993,12,23
4688,4476,13,21
4689,4321,12,25
4690,4837,13,27
4691,4172,13,23
4692,2323,13,23
4693,5373,14,25
4694,4958,14,27
4695,2637,12,23
4696,8139,12,25
4697,9502,12,23
4698,7724,12,21
4699,4127,13,25
4700,255,12,23
4701,4470,14,27
4702,7530,12,25
4703,8181,12,23
4704,2740,13,21
4705,675,12,25
4706,5406,14,27
4707,1415,12,25
4708,225,11,17
4709,2434,13,23
4710,339,11,23
4711,215,12,21
4712,7585,11,21
4713,9233,12,23
4714,9609,11,23
4715,1893,12,19
4716,6902,14,25
4717,857,13,23
4718,7516,12,21
4719,2832,12,23
4720,5872,11,17
4721,4524,13,23
4722,3139,12,23
4723,9069,13,25
4724,782,12,21
4725,91,12,25
4726,4185,13,27
4727,4621,14,27
4728,5636,13,19
4729,7179,13,21
4730,9889,12,25
4731,6650,13,27
4732,2878,13,23
4733,4105,14,27
4734,3846,12,25
4735,5298,13,23
4736,2020,14,25
4737,3996,14,29
4738,2977,13,25
4739,8168,13,25
4740,3502,12,23
4741,4314,12,17
4742,463,12,25
4743,6199,12,25
4744,5786,13,23
4745,2221,14,25
4746,7409,12,25
4747,4952,12,25
4748,8363,12,23
4749,1559,12,23
4750,5733,13,23
4751,2326,13,25
4752,9940,13,25
4753,4324,12,25
4754,9173,13,27
4755,112,13,11
4756,1702,11,23
4757,4736,14,23
4758,7679,11,23
4759,3807,13,25
4760,9831,12,23
4761,1545,13,23
4762,3333,12,25
4763,5768,12,5
4764,2276,13,25
4765,7125,12,23
4766,566,12,25
4767,2292,13,23
4768,1175,13,25
4769,3015,13,25
4770,1309,13,19
4771,6926,14,27
4772,8524,12,23
4773,1518,12,25
4774,2760,12,25
4775,8909,13,27
4776,8977,13,23
4777,270,12,19
4778,8860,12,25
4779,5203,12,25
4780,1676,12,19
4781,899,12,23
4782,5462,14,27
4783,4389,12,21
4784,9906,12,23
4785,5635,12,25
4786,8165,13,23
4787,5356,13,21
4788,7412,12,21
4789,1140,13,23
4790,2599,12,23
4791,6906,14,27
4792,4316,12,25
4793,2782,13,19
4794,161,12,25
4795,1665,12,23
4796,6090,12,23
4797,3266,12,23
4798,9443,13,23
4799,4865,14,25
4800,8520,12,25
4801,2684,13,25
4802,2042,13,25
4803,961,14,17
4804,5364,13,27
4805,1572,12,17
4806,3464,12,21
4807,1232,13,27
4808,1151,13,25
4809,1291,12,25
4810,8865,13,19
4811,4428,14,29
4812,4145,13,19
4813,3460,12,23
4814,6680,13,27
4815,4515,14,23
4816,4703,14,29
4817,913,11,19
4818,8170,13,25
4819,3288,11,19
4820,2336,12,17
4821,8064,12,25
4822,2552,12,23
4823,216,13,25
4824,7325,13,25
4825,9925,13,23
4826,2539,12,25
4827,3261,11,17
4828,1287,12,25
4829,6425,13,23
4830,8675,14,27
4831,1075,13,25
4832,2541,13,25
4833,2963,13,27
4834,5185,13,25
4835,7817,13,27
4836,1725,13,23
4837,7,12,19
4838,6325,13,25
4839,1178,12,25
4840,2011,13,27
4841,9900,13,25
4842,2394,12,23
4843,1452,12,23
4844,8561,13,25
4845,2451,13,25
4846,3041,13,25
4847,3321,12,21
4848,2374,12,21
4849,5924,12,23
4850,76,13,23
4851,6669,13,27
4852,849,13,25
4853,6731,11,23
4854,364,12,23
4855,3455,12,23
4856,8959,13,25
4857,7011,13,27
4858,5468,14,27
4859,980,14,25
4860,4788,14,27
4861,2961,14,25
4862,5680,13,25
4863,9631,11,23
4864,9135,13,27
4865,5429,14,27
4866,2504,12,25
4867,2701,13,27
4868,9728,12,21
4869,8204,13,23
4870,8777,14,27
4871,9105,12,21
4872,3134,13,23
4873,2330,12,25
4874,1710,12,23
4875,8299,12,17
4876,4276,13,23
4877,1846,12,25
4878,5723,12,17
4879,2079,13,27
4880,1133,13,25
4881,9750,12,25
4882,370,12,23
4883,2531,13,23
4884,9424,13,21
4885,9757,13,25
4886,6378,12,25
4887,392,12,25
4888,2269,13,27
4889,4162,13,23
4890,2317,13,27
4891,1213,13,27
4892,72,13,25
4893,626,12,25
4894,4320,13,27
4895,3296,11,21
4896,3301,11,21
4897,3897,13,27
4898,9672,12,25
4899,3399,12,23
4900,6357,12,25
4901,13,11,15
4902,7467,11,21
4903,494,12,13
4904,736,11,23
4905,9820,12,23
4906,2981,12,25
4907,5729,13,21
4908,6132,12,23
4909,1479,12,21
4910,9580,12,23
4911,6109,12,25
4912,6604,13,27
4913,9246,12,23
4914,8374,13,25
4915,5570,12,21
4916,7252,13,25
4917,9454,13,21
4918,3546,11,21
4919,987,13,27
4920,9404,12,13
4921,4809,14,25
4922,980,14,23
4923,1857,12,21
4924,8876,13,27
4925,6869,13,27
4926,3213,12,19
4927,3789,13,27
4928,5751,13,27
4929,3799,13,25
4930,2426,13,23
4931,8125,12,25
4932,4083,14,25
4933,8977,13,23
4934,8259,11,17
4935,1481,12,23
4936,1208,14,25
4937,5226,12,19
4938,2439,12,23
4939,8774,13,27
4940,8294,12,25
4941,877,12,25
4942,5918,12,23
4943,9690,13,25
4944,748,12,25
4945,7349,13,23
4946,3471,12,23
4947,3057,12,19
4948,7318,13,23
4949,5063,13,25
4950,5108,13,25
4951,2016,14,19
4952,2695,13,27
4953,7392,13,25
4954,491,12,23
4955,2312,12,23
4956,6728,13,21
4957,6065,12,25
4958,4653,15,27
4959,4109,14,25
4960,3535,11,21
4961,2808,12,17
4962,6564,13,23
4963,9368,14,25
4964,867,12,25
4965,2801,14,27
4966,3465,11,19
4967,7785,12,19
4968,7278,12,21
4969,6412,12,25
4970,3612,12,23
4971,8433,13,25
4972,4885,14,21
4973,2033,14,23
4974,8024,13,25
4975,5615,12,25
4976,4005,14,29
4977,7537,12,21
4978,645,12,25
4979,2698,14,27
4980,862,13,21
4981,2751,12,21
4982,752,11,23
4983,2606,12,23
4984,1876,12,21
4985,1968,13,27
4986,9944,13,25
4987,714,12,25
4988,179,11,23
4989,5054,13,25
4990,7386,12,23
4991,7913,13,25
4992,9411,13,25
4993,211,11,21
4994,6256,12,25
4995,1120,14,25
4996,6764,13,27
4997,3348,12,21
4998,149,12,23
4999,4712,14,29
5000,156,13,23
5001,1787,12,25
5002,1164,13,19
5003,9979,13,25
5004,9350,13,23
5005,1098,13,27
5006,8402,13,27
5007,5637,13,25
5008,3150,12,23
5009,9373,14,27
5010,480,11,17
5011,9235,13,25
5012,5683,13,27
5013,8383,14,27
5014,3846,13,21
5015,5311,13,27
5016,5787,13,25
5017,6368,13,15
5018,4037,14,29
5019,1167,13,27
5020,4037,15,27
5021,6533,12,25
5022,4907,14,27
5023,6746,13,25
5024,9707,12,25
5025,304,11,23
5026,5732,12,15
5027,7804,12,25
5028,4551,13,27
5029,4946,13,25
5030,751,12,25
5031,988,14,23
5032,7383,12,25
5033,1374,10,15
5034,9823,12,25
5035,1884,12,23
5036,628,13,25
5037,8384,14,27
5038,3235,12,21
5039,8321,12,25
5040,5135,13,27
5041,4654,15,29
5042,6393,13,23
5043,7845,12,25
5044,7837,13,27
5045,1982,13,21
5046,9742,13,25
5047,2265,13,21
5048,6213,13,23
5049,1736,13,17
5050,296,11,23
5051,2046,13,25
5052,4135,14,27
5053,1197,12,25
5054,1624,12,21
5055,1733,12,21
5056,9232,13,25
5057,6232,12,25
5058,7594,11,23
5059,6421,13,25
5060,795,13,25
5061,8851,13,23
5062,3535,12,21
5063,462,13,25
5064,6682,14,23
5065,7438,12,25
5066,9917,13,23
5067,6892,14,25
5068,4213,14,25
5069,6668,14,23
5070,693,12,23
5071,126,13,25
5072,4322,13,23
5073,2334,13,23
5074,1862,12,19
5075,3511,12,21
5076,1637,12,25
5077,500,11,19
5078,3008,13,27
5079,725,12,21
5080,6810,12,23
5081,4224,14,27
5082,6315,13,27
5083,7696,11,15
5084,97,13,25
5085,3902,13,27
5086,6697,14,27
5087,6357,13,23
5088,1897,12,21
5089,6146,13,25
5090,8969,13,27
5091,4404,13,23
5092,321,11,23
5093,7712,12,7
5094,9373,14,25
5095,1030,13,15
5096,3179,12,25
5097,1089,13,25
5098,9071,13,23
5099,9251,12,25
5100,3857,12,25
5101,116,13,25
5102,8159,13,27
5103,7091,12,25
5104,6940,13,27
5105,8068,13,25
5106,8736,13,27
5107,7187,12,25
5108,5187,13,19
5109,7817,14,25
5110,4660,14,27
5111,3067,12,17
5112,1409,12,21
5113,7137,14,25
5114,821,13,27
5115,9501,12,17
5116,2571,11,17
5117,896,13,25
5118,2966,13,27
5119,288,11,19
5120,9024,12,25
5121,4278,14,25
5122,8121,13,23
5123,687,12,23
5124,1745,13,23
5125,9408,12,25
5126,6658,14,27
5127,6780,14,27
5128,3874,12,23
5129,1217,13,23
5130,6043,12,21
5131,6408,11,23
5132,1570,13,23
5133,2595,11,23
5134,9465,13,27
5135,5911,12,23
5136,6632,13,27
5137,9128,13,27
5138,6160,12,17
5139,3023,13,25
5140,4846,14,29
5141,278,11,23
5142,4931,13,21
5143,6786,14,25
5144,2947,13,25
5145,483,12,25
5146,4302,13,25
5147,9277,13,27
5148,7691,11,23
5149,892,13,17
5150,8023,13,27
5151,1712,12,19
5152,6570,13,23
5153,8172,11,17
5154,6146,13,23
5155,5710,13,25
5156,4706,15,29
5157,444,11,23
5158,228,12,23
5159,8615,14,25
5160,3176,13,23
5161,22,12,21
5162,9658,13,25
5163,85,12,21
5164,3149,12,25
5165,430,12,21
5166,7660,10,21
5167,5635,13,23
5168,4444,14,29
5169,3331,11,23
5170,1644,12,25
5171,4981,12,25
5172,3535,12,17
5173,2850,12,25
5174,499,12,25
5175,1732,13,25
5176,7303,12,21
5177,5884,11,21
5178,1150,12,23
5179,3112,12,23
5180,5388,14,19
5181,2297,12,23
5182,372,12,19
5183,539,12,19
5184,7905,13,25
5185,5917,12,25
5186,4204,14,25
5187,8651,12,25
5188,9868,11,23
5189,5322,14,27
5190,1372,11,19
5191,864,14,25
5192,2901,12,25
5193,3014,13,21
5194,1573,12,19
5195,736,12,23
5196,8188,13,27
5197,5807,12,25
5198,2238,13,27
5199,431,12,25
5200,8832,13,23
5201,1804,12,23
5202,5533,13,25
5203,219,11,23
5204,2430,12,25
5205,5733,13,23
5206,2797,14,27
5207,2871,12,25
5208,2230,13,25
5209,5510,14,25
5210,8589,13,27
5211,8597,14,25
5212,2148,13,23
5213,7680,11,13
5214,501,12,21
5215,7962,14,25
5216,3805,13,27
5217,8912,14,27
5218,6287,13,25
5219,189,11,19
5220,6152,13,23
5221,1636,13,23
5222,3363,12,19
5223,1904,13,21
5224,2272,13,27
5225,9019,14,23
5226,6274,13,25
5227,322,12,23
5228,8999,14,25
5229,1677,11,21
5230,4680,14,27
5231,6819,12,23
5232,7357,13,25
5233,683,13,25
5234,1004,12,25
5235,170,13,19
5236,5425,14,23
5237,3288,11,19
5238,6938,14,27
5239,5828,12,25
5240,120,12,25
5241,9304,12,25
5242,8371,12,25
5243,6526,13,25
5244,7180,13,25
5245,1000,12,25
5246,8115,13,27
5247,3060,12,25
5248,6918,14,27
5249,6334,13,23
5250,7523,12,25
5251,6971,12,17
5252,6270,13,27
5253,514,13,23
5254,5919,12,21
5255,764,12,23
5256,9618,12,23
5257,4637,14,23
5258,6619,13,25
5259,6770,13,27
5260,4454,14,19
5261,6848,13,23
5262,2914,12,25
5263,1975,13,23
5264,523,12,23
5265,489,12,25
5266,1296,13,25
5267,9465,14,25
5268,1283,11,21
5269,4034,15,27
5270,1712,12,19
5271,3043,13,27
5272,6308,14,25
5273,6058,12,25
5274,3384,12,19
5275,4729,14,25
5276,6251,13,27
5277,4217,14,27
5278,2132,13,23
5279,8339,11,23
5280,66,13,23
5281,6206,13,23
5282,4800,14,29
5283,7150,13,27
5284,1189,12,23
5285,3402,12,23
5286,5210,13,23
5287,1599,11,21
5288,6210,12,25
5289,5314,14,27
5290,2759,13,21
5291,9514,13,23
5292,7216,13,25
5293,2593,12,21
5294,1317,12,23
5295,9890,13,25
5296,3473,11,21
5297,1213,14,25
5298,8016,12,23
5299,7010,13,25
5300,1482,11,15
5301,8955,12,25
5302,3433,12,25
5303,4843,15,21
5304,5234,10,21
5305,2341,12,19
5306,9348,13,27
5307,7007,13,23
5308,617,12,19
5309,683,13,23
5310,7921,12,21
5311,7581,12,21
5312,716,12,23
5313,4328,13,23
5314,8910,14,27
5315,7614,13,23
5316,8438,14,17
5317,2518,13,23
5318,9387,14,27
5319,3680,14,17
5320,5193,12,25
5321,1508,11,21
5322,445,11,11
5323,6720,13,23
5324,2669,12,23
5325,4343,12,19
5326,9015,13,27
5327,2445,13,23
5328,3224,11,23
5329,4463,13,27
5330,5606,12,25
5331,3211,13,25
5332,1295,13,25
5333,3196,13,23
5334,4860,13,23
5335,6678,13,27
5336,8747,14,21
5337,800,14,27
5338,2047,13,21
5339,5895,12,23
5340,864,14,23
5341,7911,13,23
5342,7299,13,27
5343,7996,13,23
5344,8202,13,27
5345,2580,12,25
5346,7941,13,21
5347,9522,12,17
5348,8265,12,25
5349,1469,12,23
5350,281,12,21
5351,5862,11,23
5352,7118,13,27
5353,9755,13,25
5354,1031,13,25
5355,829,13,27
5356,5526,13,25
5357,9994,12,21
5358,3281,11,23
5359,2177,13,23
5360,6967,11,21
5361,9624,12,21
5362,1337,12,23
5363,1677,12,21
5364,1481,13,23
5365,6060,13,25
5366,9665,12,17
5367,6346,12,21
5368,3335,13,23
5369,6324,13,21
5370,2866,13,25
5371,8203,13,25
5372,7525,12,17
5373,8644,13,25
5374,4064,14,25
5375,9141,12,25
5376,2037,13,25
5377,5083,13,27
5378,5582,12,21
5379,4,11,21
5380,7477,10,19
5381,792,12,23
5382,7246,12,23
5383,7658,12,25
5384,9946,13,15
5385,9901,13,25
5386,3164,12,17
5387,7481,11,17
5388,5987,11,23
5389,1603,12,21
5390,1676,12,19
5391,8435,13,27
5392,6535,13,25
5393,6623,13,23
5394,2545,12,21
5395,5824,12,25
5396,2129,14,25
5397,2083,13,27
5398,1807,13,25
5399,2304,13,23
5400,8429,13,27
5401,951,12,21
5402,1555,12,25
5403,3937,13,27
5404,3235,12,21
5405,4250,13,25
5406,8466,13,21
5407,2931,12,23
5408,9140,13,27
5409,3108,12,25
5410,8351,13,23
5411,2154,13,25
5412,1138,12,25
5413,7950,12,23
5414,545,13,23
5415,932,12,25
5416,3509,12,17
5417,2340,12,25
5418,9396,13,19
5419,3820,12,25
5420,8043,13,21
5421,5385,14,25
5422,2671,12,25
5423,5694,13,25
5424,8399,14,27
5425,4236,14,27
5426,2166,13,27
5427,6732,12,25
5428,6046,13,23
5429,7194,14,25
5430,624,13,25
5431,2592,12,19
5432,2566,12,21
5433,6195,12,25
5434,9628,12,25
5435,7379,12,23
5436,576,13,17
5437,1330,12,23
5438,2735,12,23
5439,4701,12,25
5440,1071,12,21
5441,167,12,25
5442,8369,13,23
5443,6109,13,23
5444,873,13,25
5445,103,13,19
5446,6890,13,21
5447,9900,13,23
5448,582,13,19
5449,8007,12,25
5450,6807,13,27
5451,1262,13,25
5452,1175,13,23
5453,20,13,27
5454,6721,13,25
5455,6313,14,27
5456,6440,13,25
5457,9015,14,25
5458,1504,12,11
5459,2520,12,25
5460,5369,14,27
5461,1479,13,23
5462,5739,13,27
5463,7602,12,25
5464,8921,13,27
5465,2416,13,25
5466,9731,13,25
5467,1543,13,23
5468,4228,13,23
5469,7874,13,23
5470,2785,13,27
5471,1066,13,25
5472,8496,13,25
5473,317,12,21
5474,7821,13,25
5475,5205,13,23
5476,1026,11,19
5477,8572,13,27
5478,7745,11,23
5479,6666,13,27
5480,278,12,21
5481,1151,11,19
5482,8077,12,21
5483,4422,14,27
5484,6958,12,21
5485,8349,13,21
5486,5196,13,23
5487,7771,12,19
5488,9178,13,25
5489,8057,12,23
5490,9159,14,25
5491,46,11,21
5492,4953,13,21
5493,3029,13,15
5494,456,12,21
5495,8381,13,27
5496,3615,12,25
5497,516,13,25
5498,114,12,23
5499,949,12,25
5500,1592,12,19
5501,8805,14,25
5502,6511,12,21
5503,4835,13,27
5504,557,13,27
5505,9229,13,27
5506,1722,13,23
5507,9818,12,21
5508,9732,13,19
5509,4371,13,23
5510,8254,12,25
5511,5685,13,27
5512,7420,11,23
5513,9330,13,23
5514,1486,11,19
5515,2189,14,27
5516,6921,13,27
5517,139,12,25
5518,9751,13,21
5519,9901,13,25
5520,5308,14,27
5521,1769,12,25
5522,6563,12,25
5523,4900,14,25
5524,8983,13,25
5525,5785,13,25
5526,1759,12,25
5527,5562,12,25
5528,1872,12,25
5529,4713,14,25
5530,9087,13,27
5531,3319,11,23
5532,6628,13,27
5533,1504,13,11
5534,5489,13,23
5535,8401,14,27
5536,2734,13,27
5537,4815,14,27
5538,3455,12,21
5539,3524,12,25
5540,8920,14,27
5541,8215,13,23
5542,8313,12,23
5543,2070,13,27
5544,3169,12,25
5545,3418,11,19
5546,2610,11,23
5547,2187,14,25
5548,6383,12,25
5549,2086,14,27
5550,2954,13,23
5551,7655,13,23
5552,2631,13,23
5553,3872,12,25
5554,748,13,23
5555,4179,14,27
5556,1595,12,25
5557,8925,14,25
5558,4152,13,27
5559,434,12,25
5560,1859,12,23
5561,6999,12,21
5562,5028,13,25
5563,3411,11,23
5564,6015,13,9
5565,7517,12,23
5566,6047,12,25
5567,6505,13,27
5568,7916,12,25
5569,6604,14,25
5570,9238,13,25
5571,1402,11,21
5572,1541,13,21
5573,9437,12,23
5574,8730,12,25
5575,4981,13,23
5576,4396,13,13
5577,2063,13,25
5578,929,12,21
5579,8008,13,25
5580,4457,14,27
5581,3351,13,23
5582,3821,13,23
5583,1105,12,25
5584,1890,12,23
5585,4164,13,27
5586,7114,14,25
5587,947,13,25
5588,9020,14,27
5589,3016,13,27
5590,5819,12,25
5591,6635,14,27
5592,8081,12,23
5593,8212,14,25
5594,4680,14,25
5595,1955,12,25
5596,5762,12,19
5597,5315,13,21
5598,8193,13,27
5599,4550,14,27
5600,6398,12,23
5601,6363,11,23
5602,9814,12,17
5603,37,12,15
5604,6036,12,21
5605,9839,11,17
5606,2297,13,23
5607,9770,13,25
5608,4310,13,23
5609,2760,13,23
5610,3220,12,23
5611,284,12,23
5612,1279,12,23
5613,1716,12,21
5614,8888,13,25
5615,5442,14,27
5616,2934,11,21
5617,4687,14,25
5618,8357,13,17
5619,2539,12,21
5620,2979,12,25
5621,8322,12,23
5622,8625,14,27
5623,4621,14,27
5624,753,12,25
5625,4202,14,25
5626,7619,13,25
5627,1181,12,21
5628,132,12,25
5629,7531,13,25
5630,3919,13,27
5631,286,12,23
5632,8654,13,27
5633,4708,14,25
5634,2599,12,23
5635,1981,13,27
5636,7405,12,21
5637,916,13,23
5638,1023,11,23
5639,5837,12,25
5640,1830,13,25
5641,5245,12,25
5642,6321,13,27
5643,78,12,23
5644,5240,11,19
5645,200,12,19
5646,2835,12,25
5647,980,13,21
5648,8554,13,23
5649,9097,14,27
5650,7238,13,25
5651,9493,13,27
5652,6215,13,27
5653,2036,13,23
5654,1952,13,21
5655,3810,12,25
5656,1964,14,27
5657,9664,13,23
5658,6252,14,25
5659,9290,13,23
5660,4414,13,27
5661,9260,12,19
5662,1665,12,23
5663,1051,13,27
5664,1489,12,25
5665,2799,14,25
5666,6768,13,27
5667,4058,13,25
5668,8903,14,27
5669,1092,12,21
5670,3362,12,25
5671,6005,12,25
5672,4981,13,23
5673,3638,13,25
5674,5442,14,25
5675,8264,13,25
5676,2989,13,23
5677,3208,13,25
5678,5094,13,27
5679,381,12,25
5680,647,13,23
5681,8825,13,23
5682,419,12,21
5683,2151,13,27
5684,2497,12,25
5685,1045,13,23
5686,1633,13,13
5687,4896,13,27
5688,5673,12,25
5689,9839,11,17
5690,5821,13,21
5691,1521,12,25
5692,4920,13,27
5693,2526,13,23
5694,3551,12,25
5695,7603,13,15
5696,7425,11,21
5697,2341,13,19
5698,5403,14,29
5699,9060,13,23
5700,4810,13,27
5701,7416,11,23
5702,9755,13,25
5703,2684,13,25
5704,6427,12,25
5705,1532,12,21
5706,8621,14,29
5707,8912,13,25
5708,501,12,21
5709,4846,15,25
5710,4313,14,27
5711,4198,14,27
5712,1285,12,7
5713,5847,12,25
5714,1862,13,19
5715,1290,13,21
5716,9384,14,19
5717,6398,12,23
5718,1645,13,23
5719,2000,13,27
5720,8785,14,29
5721,4974,13,25
5722,7165,13,27
5723,780,13,27
5724,3449,12,23
5725,745,12,19
5726,1985,13,27
5727,287,13,25
5728,8086,11,19
5729,3885,14,25
5730,3343,12,25
5731,1282,11,23
5732,431,13,23
5733,2167,14,27
5734,1555,13,25
5735,6168,13,25
5736,1775,12,25
5737,6902,13,21
5738,3964,13,27
5739,2063,14,25
5740,9241,13,27
5741,6145,13,27
5742,52,12,25
5743,2567,11,19
5744,7179,14,23
5745,987,13,25
5746,5589,13,23
5747,9190,12,19
5748,9925,13,23
5749,6069,12,25
5750,1786,13,27
5751,1595,13,23
5752,75,11,21
5753,9701,13,9
5754,8420,13,21
5755,5313,13,27
5756,3897,14,27
5757,2566,12,21
5758,7519,12,19
