index, number,insert_comparisons,search_comparisons
4344,5480,13,23
4345,4162,16,33
4346,7831,17,35
4347,8092,13,23
4348,7122,18,35
4349,7375,10,21
4350,7855,15,31
4351,6521,20,41
4352,5113,23,33
4353,9983,11,23
4354,7650,13,17
4355,7111,20,39
4356,8764,15,29
4357,4417,20,41
4358,7524,11,21
4359,9752,17,35
4360,2338,17,35
4361,3094,13,27
4362,560,21,39
4363,6286,14,27
4364,9142,11,21
4365,3209,15,29
4366,7258,21,43
4367,1338,16,27
4368,2498,22,41
4369,1725,11,23
4370,2500,22,45
4371,1014,18,37
4372,2239,17,35
4373,7255,22,45
4374,5092,19,39
4375,9665,20,31
4376,4476,15,25
4377,5884,16,33
4378,6694,21,43
4379,1257,15,31
4380,2221,17,35
4381,6379,17,35
4382,7358,10,19
4383,1261,12,25
4384,9350,24,49
4385,3710,19,39
4386,3073,15,31
4387,2019,21,43
4388,5832,15,27
4389,5693,13,27
4390,8229,14,23
4391,456,18,37
4392,4218,16,33
4393,451,18,37
4394,3494,12,25
4395,470,18,37
4396,3804,19,39
4397,7973,18,37
4398,7834,16,31
4399,3339,17,31
4400,9049,14,29
4401,5153,20,41
4402,7207,14,27
4403,4616,13,27
4404,1451,13,21
4405,3587,20,41
4406,7235,22,45
4407,6230,19,39
4408,4851,18,37
4409,1214,14,21
4410,9805,18,31
4411,4768,21,43
4412,2728,21,25
4413,6601,16,31
4414,7498,9,15
4415,3373,19,35
4416,9791,19,39
4417,5735,18,35
4418,2418,21,41
4419,3180,19,39
4420,1789,17,33
4421,3516,16,33
4422,7324,13,27
4423,1894,17,35
4424,2794,22,41
4425,7644,13,27
4426,8855,11,23
4427,7550,9,17
4428,9702,16,33
4429,9718,17,33
4430,3083,9,19
4431,12,11,23
4432,9536,18,37
4433,1394,17,35
4434,1919,14,29
4435,9466,16,33
4436,2500,23,45
4437,2567,16,33
4438,9100,11,23
4439,6174,18,37
4440,5316,19,39
4441,4976,19,35
4442,2578,14,29
4443,9946,10,15
4444,5019,17,35
4445,3264,18,37
4446,1418,13,27
4447,3312,20,41
4448,8174,13,23
4449,5651,16,31
4450,7867,10,21
4451,5002,20,41
4452,8212,15,25
4453,1974,15,31
4454,3505,17,33
4455,7865,11,21
4456,5479,12,25
4457,6154,14,29
4458,3787,22,39
4459,2140,16,33
4460,7339,10,19
4461,5749,20,41
4462,2676,16,33
4463,1604,9,19
4464,783,16,33
4465,7546,9,19
4466,8004,17,35
4467,9653,16,33
4468,242,8,17
4469,1210,14,25
4470,9527,21,43
4471,7776,10,19
4472,3688,17,35
4473,8075,10,21
4474,4959,17,35
4475,239,9,15
4476,4797,18,37
4477,6824,15,31
4478,9782,19,39
4479,8351,15,25
4480,2569,16,33
4481,3593,21,43
4482,7206,15,31
4483,6789,20,41
4484,8772,11,21
4485,9316,19,39
4486,4684,19,39
4487,1131,15,31
4488,4331,13,27
4489,3540,19,39
4490,2106,13,27
4491,362,16,29
4492,6548,22,45
4493,4137,18,37
4494,2732,21,43
4495,7948,14,27
4496,415,19,39
4497,4016,18,33
4498,6894,19,35
4499,770,11,19
4500,8862,10,21
4501,8997,17,31
4502,5500,15,31
4503,1667,12,23
4504,3494,13,25
4505,4726,19,39
4506,794,13,27
4507,7206,16,31
4508,7718,11,21
4509,1897,15,29
4510,6933,22,45
4511,8114,12,21
4512,6760,13,27
4513,241,10,21
4514,8282,14,29
4515,7652,12,25
4516,2630,18,37
4517,3485,18,37
4518,5221,14,27
4519,8498,11,23
4520,510,19,31
4521,674,14,29
4522,2156,16,31
4523,5374,14,29
4524,9881,11,17
4525,6042,18,37
4526,3053,17,35
4527,1228,15,25
4528,7304,13,25
4529,7292,13,23
4530,5621,14,29
4531,2679,17,33
4532,5264,18,37
4533,2334,21,43
4534,1523,15,27
4535,9136,14,27
4536,4600,13,25
4537,9689,15,31
4538,1229,16,33
4539,4537,14,23
4540,8768,11,21
4541,28,10,21
4542,3665,19,39
4543,2881,12,25
4544,8100,11,21
4545,2356,16,33
4546,78,13,27
4547,2673,13,27
4548,9969,12,25
4549,9354,25,51
4550,1460,7,15
4551,4663,18,37
4552,888,12,21
4553,6204,10,21
4554,2345,19,39
4555,8000,15,25
4556,9217,16,27
4557,625,14,29
4558,3726,23,47
4559,4284,21,41
4560,6657,18,37
4561,1639,13,25
4562,4050,18,37
4563,2908,17,35
4564,2911,15,27
4565,7328,14,29
4566,245,11,21
4567,8287,15,31
4568,9811,19,39
4569,1037,15,31
4570,239,11,15
4571,8494,13,25
4572,1184,15,27
4573,6920,17,35
4574,5521,17,35
4575,5284,13,25
4576,2420,22,45
4577,4472,16,29
4578,6108,18,31
4579,5666,15,29
4580,1998,18,37
4581,8721,13,27
4582,3426,16,29
4583,9442,21,43
4584,1439,12,23
4585,2091,18,37
4586,7754,15,27
4587,6106,19,39
4588,9156,17,35
4589,1205,13,27
4590,215,10,15
4591,2307,20,37
4592,8323,10,19
4593,4632,16,33
4594,411,16,33
4595,1563,13,27
4596,6291,16,33
4597,1472,12,19
4598,4600,14,25
4599,648,16,33
4600,3809,19,39
4601,7385,10,19
4602,4631,17,31
4603,8542,17,29
4604,6465,19,37
4605,742,14,29
4606,8957,9,17
4607,3074,16,33
4608,4658,17,35
4609,4440,15,31
4610,8251,14,29
4611,1952,22,41
4612,6484,15,31
4613,316,11,23
4614,5893,14,29
4615,538,21,41
4616,2782,18,33
4617,9142,12,21
4618,2453,17,35
4619,6290,17,35
4620,859,16,33
4621,2494,18,37
4622,2736,24,45
4623,75,14,29
4624,5093,20,41
4625,4392,17,35
4626,233,10,21
4627,4714,21,43
4628,5382,18,31
4629,9192,18,37
4630,5669,13,27
4631,4562,14,27
4632,8682,13,27
4633,661,13,27
4634,2351,20,41
4635,5649,16,33
4636,9897,12,23
4637,1053,14,29
4638,5181,19,37
4639,3589,22,45
4640,4387,17,35
4641,8953,13,25
4642,1219,16,33
4643,8355,15,27
4644,1148,22,41
4645,9795,15,31
4646,1782,17,33
4647,2473,21,43
4648,1243,9,17
4649,3173,20,41
4650,4419,19,31
4651,3890,20,37
4652,6510,17,35
4653,4436,14,29
4654,7953,15,31
4655,8554,18,37
4656,8864,9,17
4657,7885,12,25
4658,1877,20,29
4659,4403,18,37
4660,6718,18,33
4661,143,13,27
4662,9285,19,39
4663,9031,8,15
4664,1158,16,33
4665,6105,20,41
4666,334,12,19
4667,2286,21,43
4668,560,22,39
4669,5413,19,39
4670,9081,12,25
4671,355,15,31
4672,1361,13,21
4673,4181,19,39
4674,5324,19,39
4675,7666,12,25
4676,3038,21,43
4677,9741,16,31
4678,7070,19,37
4679,3189,14,29
4680,9487,20,41
4681,545,18,37
4682,1693,12,25
4683,2976,24,47
4684,3780,23,43
4685,1136,17,27
4686,4515,13,25
4687,9993,8,15
4688,4476,16,25
4689,4321,18,37
4690,4837,14,29
4691,4172,17,35
4692,2323,17,35
4693,5373,15,27
4694,4958,18,37
4695,2637,14,23
4696,8139,9,19
4697,9502,18,35
4698,7724,14,27
4699,4127,16,31
4700,255,10,21
4701,4470,16,33
4702,7530,11,23
4703,8181,14,29
4704,2740,24,41
4705,675,15,31
4706,5406,17,35
4707,1415,14,29
4708,225,11,13
4709,2434,22,43
4710,339,10,21
4711,215,11,15
4712,7585,10,21
4713,9233,20,39
4714,9609,15,31
4715,1893,18,27
4716,6902,18,33
4717,857,17,35
4718,7516,10,15
4719,2832,21,43
4720,5872,12,15
4721,4524,13,27
4722,3139,20,39
4723,9069,14,29
4724,782,17,27
4725,91,11,23
4726,4185,19,39
4727,4621,14,29
4728,5636,18,31
4729,7179,14,25
4730,9889,11,23
4731,6650,20,41
4732,2878,13,27
4733,4105,22,43
4734,3846,19,39
4735,5298,19,33
4736,2020,19,37
4737,3996,13,27
4738,2977,25,51
4739,8168,15,31
4740,3502,17,31
4741,4314,17,29
4742,463,17,35
4743,6199,10,21
4744,5786,16,33
4745,2221,18,35
4746,7409,9,19
4747,4952,18,37
4748,8363,9,13
4749,1559,14,25
4750,5733,18,33
4751,2326,16,33
4752,9940,19,35
4753,4324,18,37
4754,9173,18,37
4755,112,15,13
4756,1702,13,27
4757,4736,24,45
4758,7679,11,23
4759,3807,20,41
4760,9831,24,49
4761,1545,12,25
4762,3333,14,29
4763,5768,15,9
4764,2276,19,39
4765,7125,17,33
4766,566,18,37
4767,2292,21,43
4768,1175,15,29
4769,3015,23,47
4770,1309,14,19
4771,6926,16,33
4772,8524,11,23
4773,1518,15,31
4774,2760,22,45
4775,8909,10,21
4776,8977,14,29
4777,270,13,21
4778,8860,11,23
4779,5203,19,39
4780,1676,11,21
4781,899,11,23
4782,5462,16,33
4783,4389,17,31
4784,9906,12,21
4785,5635,17,35
4786,8165,16,33
4787,5356,16,27
4788,7412,8,15
4789,1140,18,37
4790,2599,18,37
4791,6906,19,39
4792,4316,18,37
4793,2782,19,33
4794,161,16,33
4795,1665,12,25
4796,6090,17,35
4797,3266,19,39
4798,9443,22,45
4799,4865,15,29
4800,8520,12,25
4801,2684,19,39
4802,2042,21,43
4803,961,22,35
4804,5364,15,31
4805,1572,10,11
4806,3464,17,35
4807,1232,16,33
4808,1151,23,47
4809,1291,17,35
4810,8865,8,5
4811,4428,18,37
4812,4145,16,29
4813,3460,17,35
4814,6680,20,41
4815,4515,14,25
4816,4703,20,41
4817,913,10,17
4818,8170,16,33
4819,3288,16,33
4820,2336,18,33
4821,8064,15,31
4822,2552,16,33
4823,216,12,25
4824,7325,15,31
4825,9925,18,31
4826,2539,18,37
4827,3261,17,31
4828,1287,17,35
4829,6425,13,27
4830,8675,14,29
4831,1075,14,29
4832,2541,17,35
4833,2963,23,47
4834,5185,20,41
4835,7817,11,23
4836,1725,12,23
4837,7,12,15
4838,6325,15,31
4839,1178,12,25
4840,2011,20,41
4841,9900,13,27
4842,2394,17,35
4843,1452,14,29
4844,8561,12,25
4845,2451,18,37
4846,3041,18,37
4847,3321,19,37
4848,2374,17,33
4849,5924,15,29
4850,76,15,31
4851,6669,20,41
4852,849,15,31
4853,6731,16,33
4854,364,17,35
4855,3455,18,37
4856,8959,10,21
4857,7011,17,35
4858,5468,15,31
4859,980,17,33
4860,4788,19,39
4861,2961,24,49
4862,5680,14,29
4863,9631,16,33
4864,9135,14,29
4865,5429,16,33
4866,2504,20,41
4867,2701,18,37
4868,9728,13,23
4869,8204,13,25
4870,8777,11,23
4871,9105,9,15
4872,3134,21,41
4873,2330,18,37
4874,1710,15,31
4875,8299,15,27
4876,4276,22,35
4877,1846,20,41
4878,5723,18,23
4879,2079,19,39
4880,1133,16,33
4881,9750,18,37
4882,370,14,29
4883,2531,21,43
4884,9424,20,35
4885,9757,18,37
4886,6378,18,37
4887,392,17,35
4888,2269,19,39
4889,4162,17,33
4890,2317,15,31
4891,1213,14,29
4892,72,15,31
4893,626,15,31
4894,4320,19,39
4895,3296,20,39
4896,3301,18,35
4897,3897,20,41
4898,9672,17,35
4899,3399,17,35
4900,6357,15,31
4901,13,10,17
4902,7467,13,25
4903,494,16,27
4904,736,13,27
4905,9820,23,47
4906,2981,24,49
4907,5729,15,27
4908,6132,17,35
4909,1479,11,19
4910,9580,16,31
4911,6109,19,39
4912,6604,16,33
4913,9246,20,39
4914,8374,11,23
4915,5570,16,29
4916,7252,23,47
4917,9454,14,23
4918,3546,18,35
4919,987,15,31
4920,9404,13,21
4921,4809,16,33
4922,980,18,33
4923,1857,17,35
4924,8876,11,23
4925,6869,15,31
4926,3213,15,23
4927,3789,23,47
4928,5751,18,37
4929,3799,19,37
4930,2426,19,37
4931,8125,12,25
4932,4083,22,41
4933,8977,15,29
4934,8259,15,17
4935,1481,11,21
4936,1208,14,29
4937,5226,17,25
4938,2439,20,39
4939,8774,12,25
4940,8294,16,33
4941,877,13,27
4942,5918,13,25
4943,9690,16,33
4944,748,13,27
4945,7349,11,21
4946,3471,13,27
4947,3057,16,23
4948,7318,15,31
4949,5063,21,43
4950,5108,19,35
4951,2016,21,35
4952,2695,19,39
4953,7392,12,25
4954,491,16,33
4955,2312,17,33
4956,6728,19,33
4957,6065,20,41
4958,4653,18,37
4959,4109,16,29
4960,3535,19,33
4961,2808,16,29
4962,6564,23,45
4963,9368,21,43
4964,867,11,23
4965,2801,23,47
4966,3465,17,33
4967,7785,10,11
4968,7278,20,39
4969,6412,12,25
4970,3612,22,45
4971,8433,9,19
4972,4885,15,25
4973,2033,21,35
4974,8024,13,27
4975,5615,15,31
4976,4005,15,31
4977,7537,8,11
4978,645,14,29
4979,2698,19,39
4980,862,15,29
4981,2751,23,45
4982,752,14,29
4983,2606,18,37
4984,1876,16,31
4985,1968,18,37
4986,9944,15,29
4987,714,15,31
4988,179,16,33
4989,5054,18,37
4990,7386,11,13
4991,7913,13,27
4992,9411,20,41
4993,211,9,17
4994,6256,15,31
4995,1120,20,41
4996,6764,16,33
4997,3348,17,33
4998,149,15,29
4999,4712,20,41
5000,156,17,31
5001,1787,17,35
5002,1164,15,23
5003,9979,13,27
5004,9350,26,49
5005,1098,13,27
5006,8402,9,19
5007,5637,18,35
5008,3150,18,35
5009,9373,21,43
5010,480,19,33
5011,9235,21,43
5012,5683,15,31
5013,8383,10,21
5014,3846,20,39
5015,5311,21,43
5016,5787,17,35
5017,6368,15,21
5018,4037,19,39
5019,1167,15,31
5020,4037,20,39
5021,6533,18,37
5022,4907,23,47
5023,6746,14,29
5024,9707,16,33
5025,304,10,21
5026,5732,17,25
5027,7804,12,25
5028,4551,15,31
5029,4946,18,37
5030,751,15,31
5031,988,18,29
5032,7383,11,23
5033,1374,11,19
5034,9823,24,49
5035,1884,20,41
5036,628,16,33
5037,8384,11,23
5038,3235,16,31
5039,8321,11,23
5040,5135,21,43
5041,4654,19,39
5042,6393,17,35
5043,7845,15,31
5044,7837,16,33
5045,1982,18,25
5046,9742,17,35
5047,2265,20,37
5048,6213,17,33
5049,1736,15,25
5050,296,8,17
5051,2046,22,45
5052,4135,17,35
5053,1197,16,33
5054,1624,14,25
5055,1733,15,27
5056,9232,20,41
5057,6232,18,37
5058,7594,9,19
5059,6421,14,29
5060,795,13,25
5061,8851,12,25
5062,3535,20,33
5063,462,18,37
5064,6682,20,31
5065,7438,8,17
5066,9917,14,27
5067,6892,19,37
5068,4213,17,35
5069,6668,21,35
5070,693,16,31
5071,126,14,29
5072,4322,19,35
5073,2334,22,43
5074,1862,19,33
5075,3511,18,35
5076,1637,13,27
5077,500,19,33
5078,3008,20,41
5079,725,14,25
5080,6810,15,29
5081,4224,17,35
5082,6315,15,31
5083,7696,12,23
5084,97,14,29
5085,3902,18,37
5086,6697,22,45
5087,6357,16,31
5088,1897,16,29
5089,6146,15,31
5090,8969,11,23
5091,4404,19,39
5092,321,12,25
5093,7712,9,9
5094,9373,22,43
5095,1030,12,17
5096,3179,21,43
5097,1089,17,35
5098,9071,15,31
5099,9251,19,39
5100,3857,21,43
5101,116,15,31
5102,8159,15,31
5103,7091,13,27
5104,6940,22,45
5105,8068,16,33
5106,8736,8,17
5107,7187,15,31
5108,5187,19,35
5109,7817,12,23
5110,4660,19,39
5111,3067,15,27
5112,1409,11,21
5113,7137,18,37
5114,821,13,27
5115,9501,18,27
5116,2571,15,25
5117,896,10,19
5118,2966,23,47
5119,288,13,27
5120,9024,9,19
5121,4278,23,47
5122,8121,11,21
5123,687,13,25
5124,1745,18,31
5125,9408,19,39
5126,6658,19,39
5127,6780,19,39
5128,3874,14,27
5129,1217,17,29
5130,6043,20,33
5131,6408,12,25
5132,1570,16,33
5133,2595,17,35
5134,9465,17,35
5135,5911,17,35
5136,6632,21,43
5137,9128,10,21
5138,6160,18,25
5139,3023,22,43
5140,4846,17,35
5141,278,14,29
5142,4931,22,39
5143,6786,21,43
5144,2947,20,41
5145,483,19,39
5146,4302,15,31
5147,9277,18,37
5148,7691,15,31
5149,892,10,19
5150,8023,14,29
5151,1712,15,29
5152,6570,19,37
5153,8172,14,27
5154,6146,16,31
5155,5710,14,29
5156,4706,21,43
5157,444,19,39
5158,228,12,25
5159,8615,12,25
5160,3176,22,45
5161,22,10,21
5162,9658,17,35
5163,85,12,21
5164,3149,18,37
5165,430,19,37
5166,7660,8,17
5167,5635,18,35
5168,4444,16,33
5169,3331,14,29
5170,1644,13,27
5171,4981,18,37
5172,3535,21,33
5173,2850,22,45
5174,499,17,35
5175,1732,15,31
5176,7303,14,27
5177,5884,17,33
5178,1150,24,49
5179,3112,10,15
5180,5388,16,27
5181,2297,20,31
5182,372,14,25
5183,539,20,35
5184,7905,14,29
5185,5917,13,27
5186,4204,20,41
5187,8651,15,31
5188,9868,12,25
5189,5322,20,41
5190,1372,12,21
5191,864,16,33
5192,2901,20,41
5193,3014,24,41
5194,1573,12,13
5195,736,14,27
5196,8188,16,33
5197,5807,11,23
5198,2238,18,37
5199,431,20,41
5200,8832,11,21
5201,1804,16,31
5202,5533,19,39
5203,219,10,21
5204,2430,22,45
5205,5733,19,33
5206,2797,24,49
5207,2871,13,27
5208,2230,15,31
5209,5510,17,35
5210,8589,13,27
5211,8597,14,29
5212,2148,17,29
5213,7680,12,19
5214,501,20,41
5215,7962,18,33
5216,3805,20,41
5217,8912,11,23
5218,6287,15,31
5219,189,17,31
5220,6152,15,27
5221,1636,14,23
5222,3363,19,33
5223,1904,17,29
5224,2272,19,39
5225,9019,9,15
5226,6274,17,35
5227,322,13,27
5228,8999,18,37
5229,1677,9,17
5230,4680,19,39
5231,6819,17,29
5232,7357,11,23
5233,683,17,35
5234,1004,17,35
5235,170,16,27
5236,5425,17,29
5237,3288,17,33
5238,6938,23,47
5239,5828,14,29
5240,120,13,27
5241,9304,21,43
5242,8371,11,23
5243,6526,21,43
5244,7180,15,31
5245,1000,15,31
5246,8115,13,27
5247,3060,16,33
5248,6918,18,37
5249,6334,14,29
5250,7523,11,23
5251,6971,18,31
5252,6270,16,33
5253,514,20,41
5254,5919,15,23
5255,764,12,21
5256,9618,16,33
5257,4637,15,27
5258,6619,18,37
5259,6770,17,35
5260,4454,16,21
5261,6848,17,35
5262,2914,16,33
5263,1975,16,33
5264,523,20,37
5265,489,17,35
5266,1296,15,31
5267,9465,18,35
5268,1283,10,19
5269,4034,20,27
5270,1712,16,29
5271,3043,19,39
5272,6308,16,29
5273,6058,20,41
5274,3384,19,37
5275,4729,21,37
5276,6251,17,35
5277,4217,17,35
5278,2132,17,33
5279,8339,13,27
5280,66,11,21
5281,6206,11,23
5282,4800,18,37
5283,7150,16,33
5284,1189,16,33
5285,3402,18,37
5286,5210,17,35
5287,1599,7,11
5288,6210,16,33
5289,5314,22,45
5290,2759,23,43
5291,9514,19,37
5292,7216,16,25
5293,2593,18,33
5294,1317,12,23
5295,9890,12,25
5296,3473,15,25
5297,1213,15,29
5298,8016,15,29
5299,7010,18,37
5300,1482,8,15
5301,8955,14,29
5302,3433,19,39
5303,4843,18,25
5304,5234,19,39
5305,2341,18,33
5306,9348,22,45
5307,7007,19,33
5308,617,14,23
5309,683,18,35
5310,7921,14,23
5311,7581,8,13
5312,716,14,27
5313,4328,14,29
5314,8910,12,25
5315,7614,13,27
5316,8438,16,15
5317,2518,19,37
5318,9387,19,39
5319,3680,20,27
5320,5193,17,35
5321,1508,14,25
5322,445,15,27
5323,6720,19,39
5324,2669,14,23
5325,4343,16,27
5326,9015,9,19
5327,2445,15,29
5328,3224,15,31
5329,4463,15,31
5330,5606,12,25
5331,3211,16,33
5332,1295,16,33
5333,3196,15,27
5334,4860,11,19
5335,6678,20,41
5336,8747,14,27
5337,800,14,29
5338,2047,21,41
5339,5895,14,25
5340,864,17,33
5341,7911,14,29
5342,7299,14,29
5343,7996,14,29
5344,8202,13,27
5345,2580,15,31
5346,7941,15,27
5347,9522,21,35
5348,8265,17,35
5349,1469,8,15
5350,281,14,27
5351,5862,11,23
5352,7118,21,43
5353,9755,19,39
5354,1031,14,23
5355,829,15,31
5356,5526,17,35
5357,9994,8,13
5358,3281,17,35
5359,2177,16,33
5360,6967,17,33
5361,9624,17,35
5362,1337,16,33
5363,1677,10,17
5364,1481,12,21
5365,6060,21,43
5366,9665,21,31
5367,6346,16,29
5368,3335,15,31
5369,6324,16,27
5370,2866,18,37
5371,8203,13,19
5372,7525,11,13
5373,8644,19,37
5374,4064,18,37
5375,9141,13,27
5376,2037,20,39
5377,5083,20,41
5378,5582,19,33
5379,4,12,23
5380,7477,13,23
5381,792,16,31
5382,7246,19,37
5383,7658,11,23
5384,9946,11,15
5385,9901,14,29
5386,3164,19,33
5387,7481,14,25
5388,5987,17,35
5389,1603,10,17
5390,1676,12,21
5391,8435,10,21
5392,6535,19,39
5393,6623,20,39
5394,2545,18,35
5395,5824,12,25
5396,2129,16,33
5397,2083,19,39
5398,1807,12,25
5399,2304,20,39
5400,8429,10,21
5401,951,13,27
5402,1555,13,27
5403,3937,20,41
5404,3235,17,31
5405,4250,18,37
5406,8466,14,25
5407,2931,17,33
5408,9140,14,29
5409,3108,13,27
5410,8351,16,25
5411,2154,18,37
5412,1138,19,39
5413,7950,15,29
5414,545,19,37
5415,932,14,29
5416,3509,19,29
5417,2340,17,35
5418,9396,20,35
5419,3820,15,31
5420,8043,15,25
5421,5385,19,35
5422,2671,14,29
5423,5694,14,29
5424,8399,12,25
5425,4236,17,35
5426,2166,15,31
5427,6732,17,35
5428,6046,21,43
5429,7194,16,33
5430,624,15,31
5431,2592,18,31
5432,2566,17,29
5433,6195,14,29
5434,9628,18,37
5435,7379,12,25
5436,576,15,25
5437,1330,15,31
5438,2735,23,39
5439,4701,16,33
5440,1071,15,31
5441,167,17,35
5442,8369,12,25
5443,6109,20,39
5444,873,13,23
5445,103,10,15
5446,6890,17,29
5447,9900,15,27
5448,582,16,25
5449,8007,18,37
5450,6807,17,35
5451,1262,13,27
5452,1175,16,29
5453,20,11,23
5454,6721,18,35
5455,6313,17,35
5456,6440,14,29
5457,9015,10,19
5458,1504,14,19
5459,2520,17,35
5460,5369,15,29
5461,1479,12,19
5462,5739,17,35
5463,7602,7,15
5464,8921,12,25
5465,2416,22,45
5466,9731,14,29
5467,1543,12,23
5468,4228,17,31
5469,7874,14,27
5470,2785,20,41
5471,1066,11,23
5472,8496,12,25
5473,317,12,25
5474,7821,13,25
5475,5205,20,41
5476,1026,15,29
5477,8572,10,21
5478,7745,11,23
5479,6666,18,37
5480,278,15,29
5481,1151,24,47
5482,8077,12,17
5483,4422,20,41
5484,6958,19,37
5485,8349,13,23
5486,5196,18,37
5487,7771,11,17
5488,9178,17,33
5489,8057,14,27
5490,9159,18,37
5491,46,12,19
5492,4953,15,27
5493,3029,22,39
5494,456,19,37
5495,8381,8,17
5496,3615,22,45
5497,516,19,39
5498,114,16,33
5499,949,15,31
5500,1592,9,13
5501,8805,10,15
5502,6511,15,29
5503,4835,15,31
5504,557,21,43
5505,9229,21,43
5506,1722,13,23
5507,9818,24,43
5508,9732,15,21
5509,4371,14,27
5510,8254,14,29
5511,5685,14,29
5512,7420,10,21
5513,9330,18,37
5514,1486,13,23
5515,2189,16,33
5516,6921,18,37
5517,139,14,29
5518,9751,18,33
5519,9901,15,29
5520,5308,22,45
5521,1769,18,37
5522,6563,23,47
5523,4900,19,37
5524,8983,16,33
5525,5785,17,35
5526,1759,15,31
5527,5562,16,33
5528,1872,16,33
5529,4713,22,39
5530,9087,12,25
5531,3319,19,39
5532,6628,18,37
5533,1504,15,19
5534,5489,14,29
5535,8401,13,27
5536,2734,22,45
5537,4815,15,31
5538,3455,19,37
5539,3524,17,35
5540,8920,13,27
5541,8215,15,29
5542,8313,13,25
5543,2070,16,33
5544,3169,19,39
5545,3418,18,35
5546,2610,16,33
5547,2187,17,35
5548,6383,14,29
5549,2086,20,41
5550,2954,19,37
5551,7655,13,25
5552,2631,18,35
5553,3872,14,29
5554,748,14,27
5555,4179,20,41
5556,1595,8,17
5557,8925,13,23
5558,4152,16,33
5559,434,20,41
5560,1859,17,29
5561,6999,17,35
5562,5028,18,33
5563,3411,16,33
5564,6015,16,11
5565,7517,10,19
5566,6047,22,45
5567,6505,15,31
5568,7916,12,25
5569,6604,17,33
5570,9238,22,45
5571,1402,11,19
5572,1541,12,21
5573,9437,21,41
5574,8730,10,21
5575,4981,19,37
5576,4396,19,27
5577,2063,16,31
5578,929,14,25
5579,8008,19,39
5580,4457,17,35
5581,3351,18,37
5582,3821,15,25
5583,1105,15,31
5584,1890,14,29
5585,4164,18,37
5586,7114,22,45
5587,947,16,33
5588,9020,10,21
5589,3016,24,49
5590,5819,12,25
5591,6635,22,45
5592,8081,12,23
5593,8212,16,25
5594,4680,20,39
5595,1955,22,45
5596,5762,10,17
5597,5315,20,35
5598,8193,16,33
5599,4550,16,33
5600,6398,13,27
5601,6363,11,23
5602,9814,21,37
5603,37,14,11
5604,6036,19,39
5605,9839,20,35
5606,2297,21,31
5607,9770,19,39
5608,4310,16,27
5609,2760,23,45
5610,3220,13,25
5611,284,15,31
5612,1279,12,25
5613,1716,14,27
5614,8888,9,19
5615,5442,16,33
5616,2934,16,29
5617,4687,20,41
5618,8357,10,17
5619,2539,19,37
5620,2979,24,49
5621,8322,11,21
5622,8625,12,25
5623,4621,15,29
5624,753,15,31
5625,4202,20,37
5626,7619,14,29
5627,1181,15,21
5628,132,13,27
5629,7531,12,25
5630,3919,20,41
5631,286,14,23
5632,8654,16,33
5633,4708,20,37
5634,2599,19,37
5635,1981,14,29
5636,7405,10,17
5637,916,15,31
5638,1023,16,33
5639,5837,16,33
5640,1830,19,39
5641,5245,18,37
5642,6321,16,33
5643,78,14,27
5644,5240,20,37
5645,200,14,27
5646,2835,22,45
5647,980,19,33
5648,8554,19,37
5649,9097,12,25
5650,7238,21,41
5651,9493,18,37
5652,6215,18,37
5653,2036,22,41
5654,1952,23,41
5655,3810,20,41
5656,1964,19,39
5657,9664,17,35
5658,6252,18,37
5659,9290,20,39
5660,4414,19,39
5661,9260,20,37
5662,1665,13,25
5663,1051,15,31
5664,1489,14,29
5665,2799,25,51
5666,6768,17,35
5667,4058,18,35
5668,8903,10,21
5669,1092,16,31
5670,3362,18,37
5671,6005,14,29
5672,4981,20,37
5673,3638,20,41
5674,5442,17,33
5675,8264,18,37
5676,2989,23,45
5677,3208,16,33
5678,5094,21,43
5679,381,14,29
5680,647,17,27
5681,8825,10,15
5682,419,20,41
5683,2151,19,39
5684,2497,21,43
5685,1045,14,27
5686,1633,13,17
5687,4896,15,31
5688,5673,14,29
5689,9839,21,35
5690,5821,13,23
5691,1521,15,31
5692,4920,23,47
5693,2526,21,37
5694,3551,19,39
5695,7603,10,13
5696,7425,9,15
5697,2341,19,33
5698,5403,17,35
5699,9060,15,25
5700,4810,17,35
5701,7416,10,21
5702,9755,20,39
5703,2684,20,39
5704,6427,14,29
5705,1532,16,33
5706,8621,13,27
5707,8912,12,23
5708,501,21,41
5709,4846,18,35
5710,4313,17,35
5711,4198,18,37
5712,1285,12,15
5713,5847,11,23
5714,1862,20,33
5715,1290,18,33
5716,9384,20,33
5717,6398,14,27
5718,1645,14,29
5719,2000,16,33
5720,8785,15,31
5721,4974,18,33
5722,7165,17,35
5723,780,14,29
5724,3449,19,39
5725,745,14,27
5726,1985,19,39
5727,287,15,31
5728,8086,10,17
5729,3885,15,29
5730,3343,18,37
5731,1282,12,25
5732,431,21,41
5733,2167,16,33
5734,1555,14,27
5735,6168,19,39
5736,1775,18,37
5737,6902,20,33
5738,3964,19,39
5739,2063,17,31
5740,9241,23,47
5741,6145,16,33
5742,52,16,33
5743,2567,17,33
5744,7179,16,25
5745,987,16,31
5746,5589,20,41
5747,9190,17,29
5748,9925,19,31
5749,6069,21,43
5750,1786,18,37
5751,1595,9,17
5752,75,16,29
5753,9701,17,19
5754,8420,11,19
5755,5313,23,47
5756,3897,21,41
5757,2566,18,29
5758,7519,10,17
